id,xinit_1,xinit_2,xfinal_1,xfinal_2,iters,sub_iters,runtime
305,0.0,2.0,0.0,4.54534270060584e-16,4,23,0.0003528594970703125
306,0.5,2.0,0.0,-5.6578510566398e-16,4,31,0.0004551410675048828
307,1.0,2.0,0.0,-4.858631925446755e-17,4,25,0.00037384033203125
308,1.5,2.0,0.0,-8.87756703171511e-18,4,32,0.0004780292510986328
309,2.0,2.0,0.0,-2.1875843472703984e-17,4,29,0.0004189014434814453
310,2.5,2.0,0.0,-1.6920216029729392e-8,4,35,0.0005218982696533203
311,3.0,2.0,0.0,1.7857018105888587e-9,4,42,0.0007159709930419922
312,3.5,2.0,0.0,1.1107652813776241e-8,4,37,0.0005550384521484375
313,4.0,2.0,0.0,1.0294187963725605e-8,4,40,0.0006010532379150391
314,4.5,2.0,0.0,1.3706638086105108e-8,4,48,0.0006561279296875
315,5.0,2.0,0.0,1.6532701784501872e-9,4,41,0.0005810260772705078
316,-5.0,2.5,0.0,3.186416719987342e-13,4,630,0.005583047866821289
317,-4.5,2.5,0.0,-1.796901277480165e-16,4,46,0.0006439685821533203
318,-4.0,2.5,0.0,4.534466287100051e-16,4,45,0.0006201267242431641
319,-3.5,2.5,0.0,-1.9295035303098484e-8,4,48,0.0008537769317626953
320,-3.0,2.5,0.0,-3.1830925188015666e-16,4,45,0.0006699562072753906
321,-2.5,2.5,0.0,-1.6425558429166006e-16,4,44,0.00061798095703125
322,-2.0,2.5,0.0,1.4935837838053485e-18,4,55,0.0007550716400146484
323,-1.5,2.5,0.0,-3.350727065832421e-16,4,53,0.000782012939453125
324,-1.0,2.5,0.0,4.119999663412864e-8,4,32,0.0006260871887207031
325,-0.5,2.5,0.0,-2.798247099656821e-16,4,24,0.00038909912109375
326,0.0,2.5,0.0,7.504104564551605e-17,4,28,0.00045490264892578125
327,0.5,2.5,0.0,9.832271101455233e-17,4,32,0.0004749298095703125
328,1.0,2.5,0.0,4.7010434451732076e-17,4,30,0.0004200935363769531
329,1.5,2.5,0.0,-1.8038223482908675e-16,4,27,0.0004031658172607422
330,2.0,2.5,0.0,-3.922132023595892e-8,4,40,0.0005431175231933594
331,2.5,2.5,0.0,2.3407635937596176e-10,4,43,0.0006208419799804688
332,3.0,2.5,0.0,2.4862083938216793e-8,4,34,0.0005040168762207031
333,3.5,2.5,0.0,-2.256864045885683e-16,4,42,0.0007059574127197266
334,4.0,2.5,0.0,9.63681182044097e-12,4,46,0.0007650852203369141
335,4.5,2.5,0.0,-7.640694779970266e-10,4,42,0.0007050037384033203
336,5.0,2.5,0.0,-2.0556475205099153e-8,4,39,0.000576019287109375
