id,xinit_1,xinit_2,xfinal_1,xfinal_2,iters,sub_iters,runtime
234,-4.0,0.5,0.0,-3.8232320948417924e-8,4,2158,0.0194089412689209
235,-3.5,0.5,0.0,-3.3494567685377815e-8,4,1423,0.01294708251953125
236,-3.0,0.5,0.0,-3.3227002725337994e-8,4,1240,0.02897810935974121
237,-2.5,0.5,0.0,-3.135435071006926e-8,4,1139,0.009711980819702148
238,-2.0,0.5,0.0,-3.4447709983937806e-8,4,838,0.007143974304199219
239,-1.5,0.5,0.0,-3.0756266547923895e-8,4,573,0.004951953887939453
240,-1.0,0.5,0.0,-3.4966808197409396e-8,4,137,0.001238107681274414
241,-0.5,0.5,0.0,3.3809206606471714e-8,4,94,0.0008671283721923828
242,0.0,0.5,0.0,3.023582771584957e-8,4,181,0.0015959739685058594
243,0.5,0.5,0.0,2.9582742431279952e-8,4,512,0.004416942596435547
244,1.0,0.5,0.0,2.9906804648218586e-8,4,1400,0.012072086334228516
245,1.5,0.5,0.0,2.963777316968769e-8,4,1748,0.015105009078979492
246,2.0,0.5,0.0,3.4972362301936256e-8,4,2045,0.017461061477661133
247,2.5,0.5,0.0,3.475714127383546e-8,4,2248,0.01909017562866211
248,3.0,0.5,0.0,3.683471976779917e-8,4,2531,0.02137589454650879
249,3.5,0.5,0.0,3.625539115786281e-8,4,2875,0.024608850479125977
250,4.0,0.5,0.0,3.7614516964173694e-8,4,3152,0.02671194076538086
251,4.5,0.5,0.0,4.145126870532059e-8,4,3518,0.03018498420715332
252,5.0,0.5,0.0,4.1893342732329466e-8,4,3942,0.03331899642944336
253,-5.0,1.0,0.0,-3.779681845502184e-8,5,4056,0.034184932708740234
254,-4.5,1.0,0.0,-3.1654601676933984e-8,4,2053,0.01730203628540039
255,-4.0,1.0,0.0,-2.4549406932456098e-8,4,2130,0.018107891082763672
256,-3.5,1.0,0.0,-3.100974743221234e-8,4,1702,0.014326095581054688
257,-3.0,1.0,0.0,-3.035882834878694e-8,4,1392,0.011852025985717773
258,-2.5,1.0,0.0,-3.131028392479335e-8,4,1117,0.00941920280456543
259,-2.0,1.0,0.0,-3.340941473461217e-8,4,1173,0.009923934936523438
260,-1.5,1.0,0.0,-3.0359531744646524e-8,4,861,0.007349967956542969
261,-1.0,1.0,0.0,-3.248416695038156e-8,4,171,0.0015060901641845703
262,-0.5,1.0,0.0,3.430045936419749e-8,4,212,0.0018451213836669922
263,0.0,1.0,0.0,3.39738404102719e-8,4,533,0.004498004913330078
264,0.5,1.0,0.0,3.485838158079266e-8,4,799,0.0066950321197509766
265,1.0,1.0,0.0,3.313763734081938e-8,4,1226,0.010339975357055664
266,1.5,1.0,0.0,3.1709284910834375e-8,4,2028,0.017371177673339844
267,2.0,1.0,0.0,3.443202714850328e-8,4,2268,0.019351959228515625
268,2.5,1.0,0.0,3.4693151669147595e-8,4,2592,0.02249288558959961
269,3.0,1.0,0.0,3.7455013805526964e-8,4,2959,0.026141881942749023
270,3.5,1.0,0.0,4.1387172965022566e-8,4,3215,0.02857184410095215
271,4.0,1.0,0.0,4.1041029889917963e-8,4,3574,0.0503840446472168
272,4.5,1.0,0.0,3.9070347299822644e-8,5,4009,0.03402304649353027
273,5.0,1.0,0.0,3.944732537696991e-8,5,4335,0.037165164947509766
274,-5.0,1.5,0.0,-7.715443691657848e-9,4,2115,0.01802992820739746
275,-4.5,1.5,0.0,-3.0498435090069714e-8,4,2137,0.01835799217224121
276,-4.0,1.5,0.0,-4.825474727040995e-8,4,3765,0.03227710723876953
277,-3.5,1.5,0.0,-3.611292301499878e-8,4,2230,0.01895904541015625
278,-3.0,1.5,0.0,-3.0182560912511795e-8,4,2031,0.017342805862426758
279,-2.5,1.5,0.0,-3.07527559719261e-8,4,1620,0.013596057891845703
280,-2.0,1.5,0.0,-2.9476127432266522e-8,4,1987,0.01684284210205078
281,-1.5,1.5,0.0,-3.4495014335848534e-8,4,1270,0.010746955871582031
282,-1.0,1.5,0.0,-3.2527854863493026e-8,4,193,0.0016760826110839844
283,-0.5,1.5,0.0,2.968559866467178e-8,4,500,0.00430607795715332
284,0.0,1.5,0.0,3.380437223857844e-8,4,1161,0.00980997085571289
285,0.5,1.5,0.0,3.189461490316118e-8,4,1056,0.008886098861694336
286,1.0,1.5,0.0,3.075184820520137e-8,4,1571,0.013278007507324219
